,page_url,artist,artist_nationality,artist_birthdate,title,image_url,year,gallery,gallery_location,medium,medium_details,size_inches,size_cm,condition,classification,signed,authenticated,framed,currency,price
359,https://www.artsy.net/artwork/ludwig-favre-paris-swimming-pool-1,Ludwig Favre,French,1976,Paris Swimming Pool 1,https://d32dm0rphc51dk.cloudfront.net/0r22UGSMuf4q04fIj4qibw/large.jpg,2020,$750,44 3/5 × 59 1/2 in,Print,Hahnemühle 100% cotton rag paper with archival epson inkjet pigments,This work is part of a limited edition set.,17 3/5 × 23 1/2 in,NA,44.7 × 59.7 cm,NA,Included,Not included,E,dition of 50
360,https://www.artsy.net/artwork/erte-romain-de-tirtoff-erte-romain-tirtoff-original-gouache-painting-signed-deco-costume-dress-design,Erté (Romain de Tirtoff),"French-Russian, 1892–1990",NA,Erte Romain Tirtoff Original Gouache Painting Signed Deco Costume Dress Design,https://d32dm0rphc51dk.cloudfront.net/BXE76tJokTCGC9zPn8dbcg/large.jpg,1952,Original Art Broker,Certificate of authenticity,Painting,Gouache,22 × 17 in,55.9 × 43.2 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Lower Right (see photo)",Included,Included,$,"3,895"
361,https://www.artsy.net/artwork/kaiko-moti-lioness,Kaiko Moti,1921–1989,NA,Lioness,https://d32dm0rphc51dk.cloudfront.net/gSeLNLfXSIzK183k9T2A1w/large.jpg,1981,Make offer,Joseph Grossman Fine Art Gallery,Print,Color aquatint on Arches paper,25 × 30 × 1/10 in,63.5 × 76.2 × 0.3 cm,Please see description for a complete condition report. ,Edition 28/120,"Hand-signed by artist, Signed lower right. ",NA,Not included,NA,NA
362,https://www.artsy.net/artwork/robert-lebsack-when-distant-melodies-call,Robert Lebsack,American,1980,When Distant Melodies Call,https://d32dm0rphc51dk.cloudfront.net/yA4BGyWB-QamdACMX5njng/large.jpg,2020,"Los Angeles, Zürich",Certificate of authenticity,Painting,"Mixed Ink, Charcoal, and Acrylic Paint on Sheet Music",60 × 48 in,152.4 × 121.9 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"2,800"
363,https://www.artsy.net/artwork/andy-warhol-dollars-1-fs-ii-dot-274-279-3,Andy Warhol,"American, 1928–1987",NA,$ (1) FS II.274-279,https://d32dm0rphc51dk.cloudfront.net/Ub7bhDnpugvgRDHXTBD52Q/large.jpg,1982,Gallery Art,Aventura,Print,SCREENPRINT ON LENOX MUSEUM BOARD,19 3/4 × 15 5/8 in,50.2 × 39.7 cm,Excellent,This is a unique work.,"Hand-signed by artist, lower right.",Included,Included,$,"850,000"
364,https://www.artsy.net/artwork/julio-le-parc-relief-13-4,Julio Le Parc,Argentinian,1928,Relief 13,https://d32dm0rphc51dk.cloudfront.net/52yh3OrnOq2ERsPx-SlT-A/large.jpg,1970,Make offer,ARCHEUS/POST-MODERN,Sculpture,"Aluminium box multiple with screenprint in black and white, with the original perspex lid",16 1/10 × 16 1/10 × 2 2/5 in,41 × 41 × 6 cm,NA,Edition of 200,"Hand-signed by artist, Signed in ink and numbered (printed) on a label affixed to the reverse",Included,Included,NA,NA
365,https://www.artsy.net/artwork/peter-max-umbrella-man-sunset,Peter Max,American,1937,UMBRELLA MAN (SUNSET),https://d32dm0rphc51dk.cloudfront.net/MsogIwpxp0rG2zkmyZ32VQ/large.jpg,ca. 1990,Gallery Art,Aventura,"Drawing, Collage or other Work on Paper",MIXED MEDIA ON PAPER,12 × 13 3/4 in,30.5 × 34.9 cm,Excellent,This is a unique work.,"Hand-signed by artist, lower front.",Included,Not included,$,"3,375"
366,https://www.artsy.net/artwork/cristina-velasquez-pacha-mama-ii,Cristina Velásquez,Colombian,1985,Pacha Mama II,https://d32dm0rphc51dk.cloudfront.net/ogzUP-_BWuiHtS2mNY33oQ/large.jpg,2017-2018,Assembly,Certificate of authenticity,Photography,Archival Pigment Print,23 × 30 in,58.4 × 76.2 cm,NA,Edition of 5 + 2AP,Hand-signed by artist,Included,Not included,NA,NA
367,https://www.artsy.net/artwork/daniel-sprick-daniel-sprick-original-charcoal-drawing-female-portrait-signed-illustration-art,Daniel Sprick,American,1953,Daniel Sprick Original Charcoal Drawing Female Portrait Signed Illustration Art,https://d32dm0rphc51dk.cloudfront.net/JFsTMpw2u-9uV2siOkL0RQ/large.jpg,1983,Original Art Broker,Certificate of authenticity,"Drawing, Collage or other Work on Paper",Charcoal,36 × 22 in,91.4 × 55.9 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Bottom Left (see photo)",Included,Included,$,"3,495"
368,https://www.artsy.net/artwork/helen-obermeyer-simmons-postcard-from-jacksonville,Helen Obermeyer Simmons,American,NA,"""Postcard from Jacksonville""",https://d32dm0rphc51dk.cloudfront.net/T6N8dR7SIU3AmZ_haWJkiA/large.jpg,1983,Gallery Sitka,SHIRLEY,"Drawing, Collage or other Work on Paper",Cyanotype and Collage,16 × 20 in,40.6 × 50.8 cm,Excellent,This is a unique work.,"Hand-signed by artist, bottom right corner",NA,Not included,$,300
369,https://www.artsy.net/artwork/peter-mars-double-casper,Peter Mars,American,1959,Double Casper,https://d32dm0rphc51dk.cloudfront.net/eRdCIWkYU9hSi9t5iXu9MQ/large.jpg,1990,David Leonardis Gallery,Chicago,Painting,Original Silk Screen Painting on Fabric,22 × 20 × 1 1/2 in,55.9 × 50.8 × 3.8 cm,30 year fabric has standard age wear.,This is a unique work.,Not signed,Included,Included,$,"2,500"
370,https://www.artsy.net/artwork/udo-noger-findend,Udo Nöger,German,1961,Findend,https://d32dm0rphc51dk.cloudfront.net/xdd1V9KP-HX5eE4mU_NQdw/large.jpg,2013,Palm Desert,Certificate of authenticity,Painting,Mixed Media on Canvas,40 × 56 × 3 in,101.6 × 142.2 × 7.6 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,$,"32,000"
371,https://www.artsy.net/artwork/nobuyoshi-araki-untitled-204,Nobuyoshi Araki,Japanese,1940,Untitled,https://d32dm0rphc51dk.cloudfront.net/ufCvq7_fr70CtVbvPbQwlQ/large.jpg,2017-2019,Make offer,Galerie Écho,Photography,Polaroid,4 1/5 × 3 1/2 in,10.6 × 8.8 cm,NA,This is a unique work.,"Hand-signed by artist, Signed by Nobuyoshi Araki on the back. ",NA,Not included,€,800
372,https://www.artsy.net/artwork/madelyn-wood-geo,Madelyn Wood,American,1997,Geo,https://d32dm0rphc51dk.cloudfront.net/6ZeR5HCqq7o4uw8_gPi2Hw/large.jpg,2018-2020,MTFA,Secure payment,Painting,Mixed Media,16 × 12 × 1 in,40.6 × 30.5 × 2.5 cm,Pristine Condition,This is a unique work.,Hand-signed by artist,NA,Not included,$,"1,540"
373,https://www.artsy.net/artwork/nicholas-garland-louis,Nicholas Garland,British,1935,Louis,https://d32dm0rphc51dk.cloudfront.net/Jl3BdNLR5Er0xF9zvIkIMw/large.jpg,1985,Make offer,Washington Color,Print,Hand-pressed linocut on mould-made Vélin Arches 300gsm paper,23 × 18 × 1 1/8 in,58.4 × 45.7 × 2.9 cm,"Fine condition. A beautiful print, exceptionally-well inked, crisp edges, undamaged paper.",Edition 219/250,"Hand-signed by artist, en recto lower right. Editioned en recto lower left. Titled en recto lower center.",Included,Included,NA,NA
374,https://www.artsy.net/artwork/martiros-manoukian-martiros-manoukian-original-painting-acrylic-on-board-signed-female-portrait,Martiros Manoukian,NA,1947,MARTIROS Manoukian Original Painting Acrylic On Board Signed Female Portrait,https://d32dm0rphc51dk.cloudfront.net/YtAMzVn2XUuYcnq_sKukEA/large.jpg,21st Century,Original Art Broker,Certificate of authenticity,Painting,Acrylic Paint on Board,20 × 18 in,50.8 × 45.7 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Lower Right (see photo)",Included,Included,$,"3,995"
375,https://www.artsy.net/artwork/amber-larks-each-night-i-wind-up-here,Amber Larks,Follow,NA,Each Night I Wind Up Here,https://d32dm0rphc51dk.cloudfront.net/n_-8Fr9HE16tmVlr3Y8wdg/large.jpg,2020,ShockBoxx,Hermosa Beach,Painting,Oil on Canvas,24 × 18 × 1 3/8 in,61 × 45.7 × 3.5 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"1,200"
376,https://www.artsy.net/artwork/kosuke-warning-number-41,Kosuke,Japanese,1986,WARNING #41,https://d32dm0rphc51dk.cloudfront.net/i9xg6swi8ExUwBCa_SyeNQ/large.jpg,2011,Buy now,Make offer,Photography,Silver gelatin print,20 × 24 in,50.8 × 61 cm,"Brand-new, not previously owned. Undamaged and shows absolutely no signs of use.",Edition of 15 + 3AP,"Hand-signed by artist, sticker label",Included,Not included,NA,NA
377,https://www.artsy.net/artwork/anton-alvarez-0703181320,Anton Alvarez,Swedish-Chilean,1980,0703181320,https://d32dm0rphc51dk.cloudfront.net/5GFmocCFBbbMT4gxhlN-OQ/large.jpg,2018,193 Gallery,Paris,Sculpture,Clay,19 7/10 × 11 4/5 × 11 in,50 × 30 × 28 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,€,"8,750"
378,https://www.artsy.net/artwork/francisco-toledo-chango-i,Francisco Toledo,"Mexican, 1940–2019",NA,Chango I,https://d32dm0rphc51dk.cloudfront.net/JJ08D6vUMJEEx_1P1FRTbg/large.jpg,2004,Make offer,Ruiz-Healy Art,Print,Etching,19 3/4 × 10 in,50.2 × 25.4 cm,Pristine,Edition 20/20,"Hand-signed by artist, Signed lower left and editioned lower right",Included,Included,NA,NA
379,https://www.artsy.net/artwork/rodney-alan-greenblat-rodney-greenblat-original-painting-acrylic-on-wood-sculpture-signed-modern-art,Rodney Alan Greenblat,American,1960,Rodney Greenblat Original Painting Acrylic On Wood Sculpture Signed Modern Art,https://d32dm0rphc51dk.cloudfront.net/_CCYLnfo69zS_3IB6XAEQg/large.jpg,1984,Original Art Broker,Certificate of authenticity,Sculpture,Acrylic Paint on Wood,10 1/2 × 6 in,26.7 × 15.2 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Lower Right (see photo)",Included,Included,$,"1,695"
380,https://www.artsy.net/artwork/jorge-mayet-de-yemaya,Jorge Mayet,Cuban,1962,De Yemaya,https://d32dm0rphc51dk.cloudfront.net/6AzwsInHKihoxtnsowAw1A/large.jpg,2016,Buy now,Make offer,Sculpture,"Paper mache, wire, feathers, acrylics",51 1/5 × 31 1/2 × 31 1/2 in,130 × 80 × 80 cm,NA,Unique,NA,Included,Not included,NA,NA
381,https://www.artsy.net/artwork/alekos-fassianos-petite-suite-anachronique-ou-la-vie-danastasios-en-24-heures-1,Alekos Fassianos,Greek,1935,“Petite suite anachronique ou la vie d’anastasios en 24 heures”,https://d32dm0rphc51dk.cloudfront.net/0qg9iDd_Jt-rZzbslfGdPQ/large.jpg,1970,Make offer,Roma Gallery,Painting,"Oil on canvas, heightened with gold",63 × 137 4/5 in,160 × 350 cm,NA,This is a unique work.,"Hand-signed by artist, Top right",Included,Included,€,"150,000"
382,https://www.artsy.net/artwork/harif-guzman-bubble-gum,Harif Guzman,Venezuelan,1975,Bubble Gum,https://d32dm0rphc51dk.cloudfront.net/k8TXjXpZ1N-oGjtVitDmxw/large.jpg,2013,Deborah Colton Gallery,Houston,Painting,Mixed media,96 × 36 × 2 1/2 in,243.8 × 91.4 × 6.4 cm,NA,This is a unique work.,NA,NA,Not included,$,"35,000"
383,https://www.artsy.net/artwork/amber-goldhammer-warm-ginger-love,Amber Goldhammer,American,1979,Warm Ginger Love,https://d32dm0rphc51dk.cloudfront.net/r0wqxF9mpBGSPZ9lECCBIw/large.jpg,2020,Thomas Deans Fine Art,Atlanta,Painting,"Acrylic, spray paint, and latex on canvas",30 × 30 in,76.2 × 76.2 cm,"New, original",This is a unique work.,"Hand-signed by artist, Signed and titled on the reverse",Included,Not included,$,"1,045"
384,https://www.artsy.net/artwork/kym-de-los-reyes-seed-of-growth,Kym De Los Reyes,American,1971,Seed of Growth,https://d32dm0rphc51dk.cloudfront.net/nUmZB0M1EbH4mCkkxyTOKA/large.jpg,2021,Barba Contemporary Art,Certificate of authenticity,Painting,Mixed media on canvas,60 × 48 in,152.4 × 121.9 cm,"Original, new artwork",This is a unique work.,Hand-signed by artist,Included,Not included,$,"5,200"
385,https://www.artsy.net/artwork/gary-john-wonder-woman-the-hero-the-icon,Gary John,American,1963,Wonder Woman The Hero The Icon,https://d32dm0rphc51dk.cloudfront.net/SW_gJJX5Kk0oRd2VaFAg7g/large.jpg,2018,"Los Angeles, Zürich",Certificate of authenticity,Painting,Acrylic on Newspaper,22 × 23 in,55.9 × 58.4 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,800
386,https://www.artsy.net/artwork/alan-fears-gables-end,Alan Fears,British,1974,Gable's End,https://d32dm0rphc51dk.cloudfront.net/GXNTFqtj1k4A5Xa94nF4PQ/large.jpg,2019,Fears and Kahn,London,Painting,Acrylic on Canvas,23 3/5 × 17 7/10 × 4/5 in,60 × 45 × 2 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,£,"2,000"
387,https://www.artsy.net/artwork/russell-james-sara-blue-pool,Russell James,Australian,1962,Sara Blue Pool,https://d32dm0rphc51dk.cloudfront.net/RHLtp4XzNe6AYETEwN8Q2Q/large.jpg,2016,"$15,000","$6,000",Photography,C-Print,This work is part of a limited edition set.,23 3/5 × 17 7/10 in,NA,60 × 45 cm,Hand-signed by artist,Included,Not included,E,ditions 3-7 of 7 + 1AP
388,https://www.artsy.net/artwork/stephen-wright-striped-shirt,Stephen Wright,American,1962,Striped Shirt ,https://d32dm0rphc51dk.cloudfront.net/L-BfIdeHtcT757vi9N7JmQ/large.jpg,2007,Make offer,E & R Cyzer,Painting,Oil on canvas,65 9/10 × 30 × 3 9/10 in,167.5 × 76.2 × 10 cm,This work is in good condition,This is a unique work.,"Hand-signed by artist, Signed lower left: 'S.W.'",NA,Included,£,"32,000"
389,https://www.artsy.net/artwork/natvar-bhavsar-untilted-1,Natvar Bhavsar,Indian,1934,Untilted,https://d32dm0rphc51dk.cloudfront.net/DbeQiO4PEq6uQJqIKzXaaw/large.jpg,1971,Lions Gallery,Secure payment,Painting,"Acrylic Paint, Acrylic Polymer, Paper, Pigment",12 1/2 × 11 3/4 in,31.8 × 29.8 cm,Good. Minor wear to original frame.,This is a unique work.,Hand-signed by artist,NA,Included,$,"2,800"
390,https://www.artsy.net/artwork/trey-speegle-why-not-too,Trey Speegle,American,1960,Why Not (Too),https://d32dm0rphc51dk.cloudfront.net/yzHhi5vqicNtRTQE1w10xw/large.jpg,2009-2019,Gallery 52,Jeffersonville,"Drawing, Collage or other Work on Paper",Mixed media on paper,18 × 24 in,45.7 × 61 cm,Excellent,This is a unique work.,"Hand-signed by artist, stamped, signed and dated on front",NA,Included,$,500
391,https://www.artsy.net/artwork/gary-andrew-clarke-geometric-1,Gary Andrew Clarke,British,NA,Geometric 1,https://d32dm0rphc51dk.cloudfront.net/LNJHQfGhMWsX6zYZpLJG_A/large.jpg,2020,$325,32 9/10 × 39 1/2 in,Print,Hahnemühle 100% cotton rag paper with archival epson inkjet pigments,This work is part of a limited edition set.,11 3/10 × 13 1/2 in,NA,28.7 × 34.3 cm,NA,Included,Not included,E,dition of 250
392,https://www.artsy.net/artwork/rachelle-krieger-air-branches-and-rocks,Rachelle Krieger,American,NA,Air,https://d32dm0rphc51dk.cloudfront.net/cT7taUVmKm4269RbEQaFig/large.jpg,Branches & Rocks,Susan Eley Fine Art,"New York, Hudson",Painting,Oil and graphite on board,40 × 30 in,101.6 × 76.2 cm,Excellent,This is a unique work.,"Hand-signed by artist, Verso",Included,Not included,$,"6,095"
393,https://www.artsy.net/artwork/sylvie-joly-ash-blue-footed-bowl-by-sylvie-joly,Sylvie Joly,Follow,NA,Ash Blue Footed Bowl | By Sylvie Joly,https://d32dm0rphc51dk.cloudfront.net/vyh9IEVoa699S4yY7uvQ_w/large.jpg,2020,Make offer,THROWN,Design/Decorative Art,Speckled Stoneware,6 3/10 in diameter,16 cm diameter,NA,This is a unique work.,Not signed,NA,Not included,£,140
394,https://www.artsy.net/artwork/peter-max-twelve-liberty-heads,Peter Max,American,1937,Twelve Liberty Heads,https://d32dm0rphc51dk.cloudfront.net/eWymTEnkfLRiIWxk-hrrIw/large.jpg,2003,RoGallery,Long Island City,"Drawing, Collage or other Work on Paper","Acrylic and Collage on paper, signed",20 × 16 in,50.8 × 40.6 cm,NA,This is a unique work.,"Hand-signed by artist, Signed, lower center",NA,Included,$,"4,500"
395,https://www.artsy.net/artwork/power-boothe-losing-ground,Power Boothe,American,1945,Losing Ground,https://d32dm0rphc51dk.cloudfront.net/rmgk8IgVUrPXLADsw75HFg/large.jpg,2018,FRED.GIAMPIETRO Gallery,New Haven,Painting,Oil on canvas,48 × 48 in,121.9 × 121.9 cm,Excellent,This is a unique work.,"Hand-signed by artist, verso",Included,Not included,$,"10,000"
396,https://www.artsy.net/artwork/julian-opie-crow-excreting-3,Julian Opie,British,1958,Crow Excreting,https://d32dm0rphc51dk.cloudfront.net/TOeJqrDTVa1753RsFtSs2g/large.jpg,2018,Make offer,Artificial Gallery,Mixed Media,"LCD monitor, electronics, stand",26 × 35 × 2 in,66 × 88.9 × 5.1 cm,New (in box as published),This work is part of a limited edition set.,Hand-signed by artist,Included,Included,£,"4,950"
397,https://www.artsy.net/artwork/yigal-ozeri-untitled-erna-in-the-water,Yigal Ozeri,Israeli,1958,Untitled; Erna in the Water,https://d32dm0rphc51dk.cloudfront.net/fvPk0seZLItFkhEUYu4BZA/large.jpg,2020,Louis K. Meisel Gallery,"New York, North Adams, Sagaponack",Painting,Oil on canvas,30 × 40 in,76.2 × 101.6 cm,"Excellent, new work",This is a unique work.,Hand-signed by artist,Included,Included,$,"28,000"
398,https://www.artsy.net/artwork/julio-reyes-gypsy-blood,Julio Reyes,American,1982,Gypsy Blood,https://d32dm0rphc51dk.cloudfront.net/OAlvuy3uzwdqyr5VTsQ4ww/large.jpg,2016,Abend Gallery,Denver,Painting,Oil,8 × 10 in,20.3 × 25.4 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,$,"3,400"
399,https://www.artsy.net/artwork/shauna-la-chakra,Shauna La,US,1983,Chakra,https://d32dm0rphc51dk.cloudfront.net/h4irqruGK1LTmqVV1HIp6g/large.jpg,2020,"Los Angeles, Zürich",Certificate of authenticity,Painting,Mixed Media on Canvas,24 × 24 in,61 × 61 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,450
400,https://www.artsy.net/artwork/elisa-lendvay-tulip-pink-partial-collection,Elisa Lendvay,American,1975,Tulip (Pink Partial Collection),https://d32dm0rphc51dk.cloudfront.net/QZXDvUDCWRUNGIIbo8gOMg/large.jpg,2016-2017,New York,Secure payment,Sculpture,"Wood, steel and rod, wire, clay, metal fragments, fabric, acrylic and oil paint",20 3/4 × 9 × 10 in,52.7 × 22.9 × 25.4 cm,This artwork is in very good condition.,This is a unique work.,NA,NA,Not included,$,"5,000"
401,https://www.artsy.net/artwork/polly-apfelbaum-target-practice-11,Polly Apfelbaum,American,1955,Target Practice 11,https://d32dm0rphc51dk.cloudfront.net/p1l6Tt6TqR4ZUPmfDgMFHQ/large.jpg,2020,"Durham, New York",Secure payment,Print,Woodblock Monoprint,14 × 14 in,35.6 × 35.6 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"3,000"
402,https://www.artsy.net/artwork/anne-sherwood-pundyk-depth-perception,Anne Sherwood Pundyk,American,NA,Depth Perception,https://d32dm0rphc51dk.cloudfront.net/ZR3NwLGrav58TW7IKyTnfQ/large.jpg,2019,VSOP Projects,Certificate of authenticity,Painting,"Acrylic, Latex, Colored Pencil and Stitching on Canvas",56 × 51 in,142.2 × 129.5 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"11,000"
403,https://www.artsy.net/artwork/morley-escape-plan-original-oil-and-acrylic-on-wood,Morley,Follow,NA,"""Escape Plan"" - original oil and Acrylic on Wood",https://d32dm0rphc51dk.cloudfront.net/cJNaaqLudLS8IjStyyFQ0A/large.jpg,2020,Los Angeles,Certificate of authenticity,Painting,Acrylic and oil on wood,40 × 55 × 2 in,101.6 × 139.7 × 5.1 cm,"Excellent, new",This is a unique work.,Hand-signed by artist,Included,Not included,$,"2,600"
404,https://www.artsy.net/artwork/jonas-fisch-heartflux-and-a-perfect-murder,Jonas Fisch,Follow,NA,Heartflux and a Perfect Murder,https://d32dm0rphc51dk.cloudfront.net/QW6PiAEOT7y3WcYkm_SaFQ/large.jpg,2020,Belhaus,"Phoenix, Venice",Painting,"Airbrush, Oil Sticks, Graphite on Canvas",55 × 40 × 1/10 in,139.7 × 101.6 × 0.3 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"3,800"
405,https://www.artsy.net/artwork/slim-aarons-lillian-crawford,Slim Aarons,"American, 1916–2006",NA,Lillian Crawford,https://d32dm0rphc51dk.cloudfront.net/BZj3kOmj9okVjSGA6AXr6A/large.jpg,1970,"$1,800",16 × 20 in,Photography,C-print,This work is part of a limited edition set.,10 × 12 in,NA,25.4 × 30.5 cm,Stamped by artist's estate,Included,Not included,E,dition of 150
406,https://www.artsy.net/artwork/paul-wackers-path-of-least-resistance,Paul Wackers,American,1978,Path of Least Resistance,https://d32dm0rphc51dk.cloudfront.net/cYjHOg8CTOwk76u1Qq8qXQ/large.jpg,2018,Eleanor Harwood Gallery,"San Francisco , San Francisco",Painting,"Acrylic, spray paint on canvas",36 × 30 in,91.4 × 76.2 cm,NA,This is a unique work.,"Hand-signed by artist, Signed on the back of the canvas",Included,Not included,$,"8,500"
407,https://www.artsy.net/artwork/carmen-de-vos-yosemite-number-134-from-the-series-us-road-trip-diary,Carmen de Vos,Belgium,1967,Yosemite #134 - from the series US Road trip Diary ,https://d32dm0rphc51dk.cloudfront.net/Lzqz0oBroBWFeBnyYvypvg/large.jpg,2007,$700,27 3/5 × 27 3/5 in,Photography,"Archival pigment print on canvas, photo based on an expired Polaroid",This work is part of a limited edition set.,7 9/10 × 7 9/10 in,New,20 × 20 × 0.1 cm,"Hand-signed by artist, Certificate, hand signed & numbered by the artist. ",Included,Not included,E,"ditions 1, 2, 3 of 10 + 2AP"
408,https://www.artsy.net/artwork/lam-tian-xing-lin-tian-xing-longing-huai-yuan,Lam Tian Xing 林天行,Hong Kong,1963,Longing 懷遠,https://d32dm0rphc51dk.cloudfront.net/nx1I8_cef4iuDnumqA6Omg/large.jpg,2020,Art of Nature Contemporary,Hong Kong,Painting,Ink on paper,29 1/10 × 28 3/10 in,74 × 72 cm,NA,This is a unique work.,"Hand-signed by artist, stamped by artist's estate, Front",Included,Included,$,"23,200"
